id_estacion,bicis_disponibles,bicis_rotas,espacios_disponibles,espacios_rotos,tiempo,hora
31,1,3,16,0,2019-07-24T19:45:00Z,19
31,1,3,16,0,2019-07-24T19:50:00Z,19
31,2,3,15,0,2019-07-24T19:55:00Z,19
31,1,3,16,0,2019-07-24T20:00:00Z,20
31,0,3,17,0,2019-07-24T20:05:00Z,20
31,0,3,17,0,2019-07-24T20:10:00Z,20
31,1,3,16,0,2019-07-24T20:15:00Z,20
31,0,3,17,0,2019-07-24T20:20:00Z,20
31,0,3,17,0,2019-07-24T20:25:00Z,20
31,0,3,17,0,2019-07-24T20:30:00Z,20
31,0,3,17,0,2019-07-24T20:35:00Z,20
31,0,3,17,0,2019-07-24T20:40:00Z,20
31,0,3,17,0,2019-07-24T20:45:00Z,20
31,0,3,17,0,2019-07-24T20:50:00Z,20
31,0,3,17,0,2019-07-24T20:55:00Z,20
31,0,3,17,0,2019-07-24T21:00:00Z,21
31,0,3,17,0,2019-07-24T21:05:00Z,21
31,0,3,17,0,2019-07-24T21:10:00Z,21
31,0,3,17,0,2019-07-24T21:15:00Z,21
31,3,3,14,0,2019-07-24T21:20:00Z,21
31,1,4,15,0,2019-07-24T21:25:00Z,21
31,0,4,16,0,2019-07-24T21:30:00Z,21
31,0,4,16,0,2019-07-24T21:35:00Z,21
31,0,4,16,0,2019-07-24T21:40:00Z,21
31,3,4,13,0,2019-07-24T21:45:00Z,21
31,3,4,13,0,2019-07-24T21:50:00Z,21
31,0,4,16,0,2019-07-24T21:55:00Z,21
31,0,4,16,0,2019-07-24T22:00:00Z,22
31,1,4,15,0,2019-07-24T22:05:00Z,22
31,3,4,13,0,2019-07-24T22:10:00Z,22
31,1,4,15,0,2019-07-24T22:15:00Z,22
31,0,4,16,0,2019-07-24T22:20:00Z,22
31,2,0,18,0,2019-07-24T22:25:00Z,22
31,5,0,15,0,2019-07-24T22:30:00Z,22
31,5,0,15,0,2019-07-24T22:35:00Z,22
31,1,0,19,0,2019-07-24T22:40:00Z,22
31,0,1,19,0,2019-07-24T22:45:00Z,22
31,0,1,19,0,2019-07-24T22:50:00Z,22
31,0,1,19,0,2019-07-24T22:55:00Z,22
31,0,1,19,0,2019-07-24T23:00:00Z,23
31,0,1,19,0,2019-07-24T23:05:00Z,23
31,0,1,19,0,2019-07-24T23:10:00Z,23
31,0,1,19,0,2019-07-24T23:15:00Z,23
31,0,1,19,0,2019-07-24T23:20:00Z,23
31,2,1,17,0,2019-07-24T23:25:00Z,23
31,2,1,17,0,2019-07-24T23:30:00Z,23
31,2,1,17,0,2019-07-24T23:35:00Z,23
31,1,1,18,0,2019-07-24T23:40:00Z,23
31,0,1,19,0,2019-07-24T23:45:00Z,23
31,0,1,19,0,2019-07-24T23:50:00Z,23
31,0,1,19,0,2019-07-24T23:55:00Z,23
120,1,0,19,0,2019-07-24T00:00:00Z,0
120,1,0,19,0,2019-07-24T00:05:00Z,0
120,2,0,18,0,2019-07-24T00:10:00Z,0
120,2,0,18,0,2019-07-24T00:15:00Z,0
120,2,0,18,0,2019-07-24T00:20:00Z,0
120,1,0,19,0,2019-07-24T00:30:00Z,0
120,1,0,19,0,2019-07-24T00:35:00Z,0
120,1,0,19,0,2019-07-24T00:40:00Z,0
120,1,0,19,0,2019-07-24T00:45:00Z,0
120,1,0,19,0,2019-07-24T00:50:00Z,0
120,1,0,19,0,2019-07-24T00:55:00Z,0
120,1,0,19,0,2019-07-24T01:00:00Z,1
120,1,0,19,0,2019-07-24T01:05:00Z,1
120,1,0,19,0,2019-07-24T01:10:00Z,1
120,1,0,19,0,2019-07-24T01:15:00Z,1
120,1,0,19,0,2019-07-24T01:20:00Z,1
120,1,0,19,0,2019-07-24T01:25:00Z,1
120,2,0,18,0,2019-07-24T01:30:00Z,1
120,4,0,16,0,2019-07-24T01:35:00Z,1
120,5,0,15,0,2019-07-24T01:40:00Z,1
120,5,0,15,0,2019-07-24T01:45:00Z,1
120,5,0,15,0,2019-07-24T01:50:00Z,1
120,5,0,15,0,2019-07-24T01:55:00Z,1
120,4,0,16,0,2019-07-24T02:00:00Z,2
120,4,0,16,0,2019-07-24T02:05:00Z,2
120,4,0,16,0,2019-07-24T02:10:00Z,2
120,4,0,16,0,2019-07-24T02:15:00Z,2
120,3,0,17,0,2019-07-24T02:20:00Z,2
120,2,0,18,0,2019-07-24T02:25:00Z,2
120,1,0,19,0,2019-07-24T02:30:00Z,2
120,0,0,20,0,2019-07-24T02:35:00Z,2
120,1,0,19,0,2019-07-24T02:40:00Z,2
120,1,0,19,0,2019-07-24T02:45:00Z,2
120,1,0,19,0,2019-07-24T02:50:00Z,2
120,2,0,18,0,2019-07-24T02:55:00Z,2
120,2,0,18,0,2019-07-24T03:00:00Z,3
120,1,0,19,0,2019-07-24T03:05:00Z,3
120,1,0,19,0,2019-07-24T03:10:00Z,3
120,1,0,19,0,2019-07-24T03:15:00Z,3
120,1,0,19,0,2019-07-24T03:20:00Z,3
120,1,0,19,0,2019-07-24T03:25:00Z,3
120,1,0,19,0,2019-07-24T03:30:00Z,3
120,1,0,19,0,2019-07-24T03:35:00Z,3
120,1,0,19,0,2019-07-24T03:40:00Z,3
120,1,0,19,0,2019-07-24T03:45:00Z,3
120,2,0,18,0,2019-07-24T03:50:00Z,3
120,2,0,18,0,2019-07-24T03:55:00Z,3
120,2,0,18,0,2019-07-24T04:00:00Z,4
120,3,0,17,0,2019-07-24T04:05:00Z,4
120,3,0,17,0,2019-07-24T04:10:00Z,4
120,3,0,17,0,2019-07-24T04:15:00Z,4
120,3,0,17,0,2019-07-24T04:20:00Z,4
120,2,0,18,0,2019-07-24T04:25:00Z,4
120,2,0,18,0,2019-07-24T04:30:00Z,4
120,2,0,18,0,2019-07-24T04:35:00Z,4
120,3,0,17,0,2019-07-24T04:40:00Z,4
120,3,0,17,0,2019-07-24T04:45:00Z,4
120,3,0,17,0,2019-07-24T04:50:00Z,4
120,3,0,17,0,2019-07-24T04:55:00Z,4
120,3,0,17,0,2019-07-24T05:00:00Z,5
120,2,0,18,0,2019-07-24T05:05:00Z,5
120,2,0,18,0,2019-07-24T05:10:00Z,5
120,2,0,18,0,2019-07-24T05:15:00Z,5
120,2,0,18,0,2019-07-24T05:20:00Z,5
120,2,0,18,0,2019-07-24T05:25:00Z,5
120,2,0,18,0,2019-07-24T05:30:00Z,5
120,2,0,18,0,2019-07-24T05:35:00Z,5
120,2,0,18,0,2019-07-24T05:40:00Z,5
120,2,0,18,0,2019-07-24T05:45:00Z,5
120,2,0,18,0,2019-07-24T05:50:00Z,5
120,2,0,18,0,2019-07-24T05:55:00Z,5
120,2,0,18,0,2019-07-24T06:00:00Z,6
120,2,0,18,0,2019-07-24T06:05:00Z,6
120,2,0,18,0,2019-07-24T06:10:00Z,6
120,2,0,18,0,2019-07-24T06:15:00Z,6
120,2,0,18,0,2019-07-24T06:20:00Z,6
120,2,0,18,0,2019-07-24T06:25:00Z,6
120,2,0,18,0,2019-07-24T06:30:00Z,6
120,2,0,18,0,2019-07-24T06:35:00Z,6
120,2,0,18,0,2019-07-24T06:40:00Z,6
120,3,0,17,0,2019-07-24T06:45:00Z,6
120,3,0,17,0,2019-07-24T06:50:00Z,6
120,3,0,17,0,2019-07-24T06:55:00Z,6
120,3,0,17,0,2019-07-24T07:00:00Z,7
120,3,0,17,0,2019-07-24T07:05:00Z,7
120,3,0,17,0,2019-07-24T07:10:00Z,7
120,3,0,17,0,2019-07-24T07:15:00Z,7
120,3,0,17,0,2019-07-24T07:20:00Z,7
120,2,0,18,0,2019-07-24T07:25:00Z,7
120,2,0,18,0,2019-07-24T07:30:00Z,7
120,2,0,18,0,2019-07-24T07:35:00Z,7
120,2,0,18,0,2019-07-24T07:40:00Z,7
120,2,0,18,0,2019-07-24T07:45:00Z,7
120,2,0,18,0,2019-07-24T07:50:00Z,7
120,2,0,18,0,2019-07-24T07:55:00Z,7
120,2,0,18,0,2019-07-24T08:00:00Z,8
120,2,0,18,0,2019-07-24T08:05:00Z,8
120,2,0,18,0,2019-07-24T08:10:00Z,8
120,2,0,18,0,2019-07-24T08:15:00Z,8
120,2,0,18,0,2019-07-24T08:20:00Z,8
120,2,0,18,0,2019-07-24T08:25:00Z,8
120,2,0,18,0,2019-07-24T08:30:00Z,8
120,2,0,18,0,2019-07-24T08:35:00Z,8
120,2,0,18,0,2019-07-24T08:40:00Z,8
120,2,0,18,0,2019-07-24T08:45:00Z,8
120,2,0,18,0,2019-07-24T08:50:00Z,8
120,1,0,19,0,2019-07-24T08:55:00Z,8
120,1,0,19,0,2019-07-24T09:00:00Z,9
120,1,0,19,0,2019-07-24T09:05:00Z,9
120,1,0,19,0,2019-07-24T09:10:00Z,9
120,1,0,19,0,2019-07-24T09:15:00Z,9
120,1,0,19,0,2019-07-24T09:20:00Z,9
120,1,0,19,0,2019-07-24T09:25:00Z,9
120,0,0,20,0,2019-07-24T09:30:00Z,9
120,0,0,20,0,2019-07-24T09:35:00Z,9
120,0,0,20,0,2019-07-24T09:40:00Z,9
120,0,0,20,0,2019-07-24T09:45:00Z,9
120,0,0,20,0,2019-07-24T09:50:00Z,9
120,0,0,20,0,2019-07-24T09:55:00Z,9
120,2,0,18,0,2019-07-24T10:00:00Z,10
120,1,0,19,0,2019-07-24T10:10:00Z,10
120,1,0,19,0,2019-07-24T10:15:00Z,10
120,1,0,19,0,2019-07-24T10:20:00Z,10
120,1,0,19,0,2019-07-24T10:25:00Z,10
120,1,0,19,0,2019-07-24T10:30:00Z,10
120,1,0,19,0,2019-07-24T10:35:00Z,10
120,1,0,19,0,2019-07-24T10:40:00Z,10
120,2,0,18,0,2019-07-24T10:45:00Z,10
120,2,0,18,0,2019-07-24T10:50:00Z,10
120,3,0,17,0,2019-07-24T10:55:00Z,10
120,3,0,17,0,2019-07-24T11:00:00Z,11
120,3,0,17,0,2019-07-24T11:05:00Z,11
120,3,0,17,0,2019-07-24T11:10:00Z,11
120,2,0,18,0,2019-07-24T11:15:00Z,11
120,2,0,18,0,2019-07-24T11:20:00Z,11
120,2,0,18,0,2019-07-24T11:25:00Z,11
120,2,0,18,0,2019-07-24T11:30:00Z,11
120,0,0,20,0,2019-07-24T11:35:00Z,11
120,0,0,20,0,2019-07-24T11:40:00Z,11
120,0,0,20,0,2019-07-24T11:45:00Z,11
120,0,0,20,0,2019-07-24T11:50:00Z,11
120,0,0,20,0,2019-07-24T11:55:00Z,11
120,0,0,20,0,2019-07-24T12:00:00Z,12
120,0,0,20,0,2019-07-24T12:05:00Z,12
120,0,0,20,0,2019-07-24T12:10:00Z,12
120,0,0,20,0,2019-07-24T12:15:00Z,12
120,0,0,20,0,2019-07-24T12:20:00Z,12
120,0,0,20,0,2019-07-24T12:25:00Z,12
120,1,0,19,0,2019-07-24T12:30:00Z,12
120,1,0,19,0,2019-07-24T12:35:00Z,12
120,0,0,20,0,2019-07-24T12:40:00Z,12
120,0,0,20,0,2019-07-24T12:45:00Z,12
120,0,0,20,0,2019-07-24T12:50:00Z,12
120,0,0,20,0,2019-07-24T12:55:00Z,12
120,1,0,19,0,2019-07-24T13:00:00Z,13
120,1,0,19,0,2019-07-24T13:05:00Z,13
120,1,0,19,0,2019-07-24T13:10:00Z,13
120,1,0,19,0,2019-07-24T13:15:00Z,13
120,0,0,20,0,2019-07-24T14:25:00Z,14
120,1,0,19,0,2019-07-24T14:30:00Z,14
120,0,0,20,0,2019-07-24T14:35:00Z,14
120,0,0,20,0,2019-07-24T14:40:00Z,14
120,0,0,20,0,2019-07-24T14:45:00Z,14
120,0,0,20,0,2019-07-24T14:50:00Z,14
120,0,0,20,0,2019-07-24T14:55:00Z,14
120,0,0,20,0,2019-07-24T15:00:00Z,15
120,0,0,20,0,2019-07-24T15:05:00Z,15
120,0,0,20,0,2019-07-24T15:10:00Z,15
120,0,0,20,0,2019-07-24T15:15:00Z,15
120,1,0,19,0,2019-07-24T15:20:00Z,15
120,1,0,19,0,2019-07-24T15:25:00Z,15
120,0,0,20,0,2019-07-24T15:30:00Z,15
120,0,0,20,0,2019-07-24T15:35:00Z,15
120,0,0,20,0,2019-07-24T15:40:00Z,15
120,0,0,20,0,2019-07-24T15:45:00Z,15
120,2,0,18,0,2019-07-24T15:50:00Z,15
120,0,0,20,0,2019-07-24T15:55:00Z,15
120,0,0,20,0,2019-07-24T16:00:00Z,16
120,0,0,20,0,2019-07-24T16:05:00Z,16
120,2,0,18,0,2019-07-24T16:10:00Z,16
120,2,0,18,0,2019-07-24T16:15:00Z,16
120,2,0,18,0,2019-07-24T16:20:00Z,16
120,2,0,18,0,2019-07-24T16:25:00Z,16
120,2,0,18,0,2019-07-24T16:30:00Z,16
120,1,0,19,0,2019-07-24T16:35:00Z,16
120,1,0,19,0,2019-07-24T16:40:00Z,16
120,0,0,20,0,2019-07-24T16:45:00Z,16
120,0,0,20,0,2019-07-24T16:50:00Z,16
120,0,0,20,0,2019-07-24T16:55:00Z,16
120,0,0,20,0,2019-07-24T17:00:00Z,17
120,1,0,19,0,2019-07-24T17:05:00Z,17
120,2,0,18,0,2019-07-24T17:10:00Z,17
120,2,0,18,0,2019-07-24T17:15:00Z,17
120,2,0,18,0,2019-07-24T17:20:00Z,17
120,2,0,18,0,2019-07-24T17:25:00Z,17
120,2,0,18,0,2019-07-24T17:30:00Z,17
120,2,0,18,0,2019-07-24T17:35:00Z,17
120,3,0,17,0,2019-07-24T17:40:00Z,17
120,3,0,17,0,2019-07-24T17:45:00Z,17
120,1,0,19,0,2019-07-24T17:50:00Z,17
120,1,0,19,0,2019-07-24T17:55:00Z,17
120,1,0,19,0,2019-07-24T18:00:00Z,18
120,3,0,17,0,2019-07-24T18:05:00Z,18
120,2,0,18,0,2019-07-24T18:10:00Z,18
120,1,0,19,0,2019-07-24T18:15:00Z,18
120,0,0,20,0,2019-07-24T18:20:00Z,18
120,0,0,20,0,2019-07-24T18:25:00Z,18
120,1,0,19,0,2019-07-24T18:30:00Z,18
120,2,0,18,0,2019-07-24T18:35:00Z,18
120,0,0,20,0,2019-07-24T18:40:00Z,18
120,0,0,20,0,2019-07-24T18:45:00Z,18
120,0,0,20,0,2019-07-24T18:50:00Z,18
120,0,0,20,0,2019-07-24T18:55:00Z,18
120,0,0,20,0,2019-07-24T19:00:00Z,19
120,0,0,20,0,2019-07-24T19:05:00Z,19
120,0,0,20,0,2019-07-24T19:10:00Z,19
120,1,0,19,0,2019-07-24T19:15:00Z,19
120,0,0,20,0,2019-07-24T19:20:00Z,19
120,0,0,20,0,2019-07-24T19:25:00Z,19
120,0,0,20,0,2019-07-24T19:30:00Z,19
120,0,0,20,0,2019-07-24T19:35:00Z,19
120,0,0,20,0,2019-07-24T19:40:00Z,19
120,0,0,20,0,2019-07-24T19:45:00Z,19
120,0,0,20,0,2019-07-24T19:50:00Z,19
120,0,0,20,0,2019-07-24T19:55:00Z,19
120,0,0,20,0,2019-07-24T20:00:00Z,20
120,0,0,20,0,2019-07-24T20:05:00Z,20
120,0,0,20,0,2019-07-24T20:10:00Z,20
120,0,0,20,0,2019-07-24T20:15:00Z,20
120,0,0,20,0,2019-07-24T20:20:00Z,20
120,0,0,20,0,2019-07-24T20:25:00Z,20
120,0,0,20,0,2019-07-24T20:30:00Z,20
120,0,0,20,0,2019-07-24T20:35:00Z,20
120,1,0,19,0,2019-07-24T20:40:00Z,20
120,1,0,19,0,2019-07-24T20:45:00Z,20
120,1,0,19,0,2019-07-24T20:50:00Z,20
120,0,0,20,0,2019-07-24T20:55:00Z,20
120,0,0,20,0,2019-07-24T21:00:00Z,21
120,0,0,20,0,2019-07-24T21:05:00Z,21
120,0,0,20,0,2019-07-24T21:10:00Z,21
120,0,0,20,0,2019-07-24T21:15:00Z,21
120,0,0,20,0,2019-07-24T21:20:00Z,21
120,0,0,20,0,2019-07-24T21:25:00Z,21
120,0,0,20,0,2019-07-24T21:30:00Z,21
120,1,0,19,0,2019-07-24T21:35:00Z,21
120,0,0,20,0,2019-07-24T21:40:00Z,21
120,0,0,20,0,2019-07-24T21:45:00Z,21
120,0,0,20,0,2019-07-24T21:50:00Z,21
120,0,0,20,0,2019-07-24T21:55:00Z,21
120,0,0,20,0,2019-07-24T22:00:00Z,22
120,1,0,19,0,2019-07-24T22:05:00Z,22
120,1,0,19,0,2019-07-24T22:10:00Z,22
120,0,0,20,0,2019-07-24T22:15:00Z,22
120,0,0,20,0,2019-07-24T22:20:00Z,22
120,0,0,20,0,2019-07-24T22:25:00Z,22
120,0,0,20,0,2019-07-24T22:30:00Z,22
120,2,0,18,0,2019-07-24T22:35:00Z,22
120,2,0,18,0,2019-07-24T22:40:00Z,22
120,0,0,20,0,2019-07-24T22:45:00Z,22
120,1,0,19,0,2019-07-24T22:50:00Z,22
120,1,0,19,0,2019-07-24T22:55:00Z,22
120,0,0,20,0,2019-07-24T23:00:00Z,23
120,0,0,20,0,2019-07-24T23:05:00Z,23
120,0,1,19,0,2019-07-24T23:10:00Z,23
120,0,1,19,0,2019-07-24T23:15:00Z,23
120,0,1,19,0,2019-07-24T23:20:00Z,23
120,0,1,19,0,2019-07-24T23:25:00Z,23
120,1,1,18,0,2019-07-24T23:30:00Z,23
120,1,1,18,0,2019-07-24T23:35:00Z,23
120,1,1,18,0,2019-07-24T23:40:00Z,23
120,1,1,18,0,2019-07-24T23:45:00Z,23
120,2,2,16,0,2019-07-24T23:50:00Z,23
120,1,2,17,0,2019-07-24T23:55:00Z,23
247,0,2,16,0,2019-07-24T00:00:00Z,0
247,2,2,14,0,2019-07-24T00:05:00Z,0
247,2,2,14,0,2019-07-24T00:10:00Z,0
247,3,2,13,0,2019-07-24T00:15:00Z,0
247,3,2,13,0,2019-07-24T00:20:00Z,0
247,4,2,12,0,2019-07-24T00:30:00Z,0
247,4,2,12,0,2019-07-24T00:35:00Z,0
247,4,2,12,0,2019-07-24T00:40:00Z,0
247,1,2,15,0,2019-07-24T00:45:00Z,0
247,2,2,14,0,2019-07-24T00:50:00Z,0
247,0,2,16,0,2019-07-24T00:55:00Z,0
247,0,2,16,0,2019-07-24T01:00:00Z,1
247,0,2,16,0,2019-07-24T01:05:00Z,1
247,2,2,14,0,2019-07-24T01:10:00Z,1
247,2,2,14,0,2019-07-24T01:15:00Z,1
247,2,2,14,0,2019-07-24T01:20:00Z,1
247,4,2,12,0,2019-07-24T01:25:00Z,1
247,3,2,13,0,2019-07-24T01:30:00Z,1
247,2,2,14,0,2019-07-24T01:35:00Z,1
247,2,2,14,0,2019-07-24T01:40:00Z,1
247,3,2,13,0,2019-07-24T01:45:00Z,1
247,2,2,14,0,2019-07-24T01:50:00Z,1
247,2,2,14,0,2019-07-24T01:55:00Z,1
247,2,2,14,0,2019-07-24T02:00:00Z,2
247,2,2,14,0,2019-07-24T02:05:00Z,2
247,2,2,14,0,2019-07-24T02:10:00Z,2
247,2,2,14,0,2019-07-24T02:15:00Z,2
247,2,2,14,0,2019-07-24T02:20:00Z,2
247,3,2,13,0,2019-07-24T02:25:00Z,2
247,3,2,13,0,2019-07-24T02:30:00Z,2
247,3,2,13,0,2019-07-24T02:35:00Z,2
247,3,2,13,0,2019-07-24T02:40:00Z,2
247,2,2,14,0,2019-07-24T02:45:00Z,2
247,2,2,14,0,2019-07-24T02:50:00Z,2
247,2,2,14,0,2019-07-24T02:55:00Z,2
247,2,2,14,0,2019-07-24T03:00:00Z,3
247,2,2,14,0,2019-07-24T03:05:00Z,3
247,2,2,14,0,2019-07-24T03:10:00Z,3
247,2,2,14,0,2019-07-24T03:15:00Z,3
247,2,2,14,0,2019-07-24T03:20:00Z,3
247,3,2,13,0,2019-07-24T03:25:00Z,3
247,3,2,13,0,2019-07-24T03:30:00Z,3
247,3,2,13,0,2019-07-24T03:35:00Z,3
247,3,2,13,0,2019-07-24T03:40:00Z,3
247,3,2,13,0,2019-07-24T03:45:00Z,3
247,3,2,13,0,2019-07-24T03:50:00Z,3
247,3,2,13,0,2019-07-24T03:55:00Z,3
247,3,2,13,0,2019-07-24T04:00:00Z,4
247,2,2,14,0,2019-07-24T04:05:00Z,4
247,2,2,14,0,2019-07-24T04:10:00Z,4
247,2,2,14,0,2019-07-24T04:15:00Z,4
247,1,2,15,0,2019-07-24T04:20:00Z,4
247,1,2,15,0,2019-07-24T04:25:00Z,4
247,1,2,15,0,2019-07-24T04:30:00Z,4
247,0,2,16,0,2019-07-24T04:35:00Z,4
247,1,2,15,0,2019-07-24T04:40:00Z,4
247,1,2,15,0,2019-07-24T04:45:00Z,4
247,1,2,15,0,2019-07-24T04:50:00Z,4
247,1,2,15,0,2019-07-24T04:55:00Z,4
247,1,2,15,0,2019-07-24T05:00:00Z,5
247,0,2,16,0,2019-07-24T05:05:00Z,5
247,0,3,15,0,2019-07-24T05:10:00Z,5
247,0,3,15,0,2019-07-24T05:15:00Z,5
247,0,3,15,0,2019-07-24T05:20:00Z,5
247,0,3,15,0,2019-07-24T05:25:00Z,5
247,0,3,15,0,2019-07-24T05:30:00Z,5
247,0,3,15,0,2019-07-24T05:35:00Z,5
247,0,3,15,0,2019-07-24T05:40:00Z,5
247,0,3,15,0,2019-07-24T05:45:00Z,5
247,0,3,15,0,2019-07-24T05:50:00Z,5
247,0,3,15,0,2019-07-24T05:55:00Z,5
247,0,3,15,0,2019-07-24T06:00:00Z,6
247,0,3,15,0,2019-07-24T06:05:00Z,6
247,0,3,15,0,2019-07-24T06:10:00Z,6
247,0,3,15,0,2019-07-24T06:15:00Z,6
247,0,3,15,0,2019-07-24T06:20:00Z,6
247,0,3,15,0,2019-07-24T06:25:00Z,6
247,0,3,15,0,2019-07-24T06:30:00Z,6
247,0,3,15,0,2019-07-24T06:35:00Z,6
247,0,3,15,0,2019-07-24T06:40:00Z,6
247,0,3,15,0,2019-07-24T06:45:00Z,6
247,0,3,15,0,2019-07-24T06:50:00Z,6
247,0,3,15,0,2019-07-24T06:55:00Z,6
247,1,3,14,0,2019-07-24T07:00:00Z,7
247,1,3,14,0,2019-07-24T07:05:00Z,7
247,1,3,14,0,2019-07-24T07:10:00Z,7
247,1,3,14,0,2019-07-24T07:15:00Z,7
247,1,3,14,0,2019-07-24T07:20:00Z,7
247,1,3,14,0,2019-07-24T07:25:00Z,7
247,1,3,14,0,2019-07-24T07:30:00Z,7
247,1,3,14,0,2019-07-24T07:35:00Z,7
247,1,3,14,0,2019-07-24T07:40:00Z,7
247,1,3,14,0,2019-07-24T07:45:00Z,7
247,1,3,14,0,2019-07-24T07:50:00Z,7
247,1,3,14,0,2019-07-24T07:55:00Z,7
247,1,3,14,0,2019-07-24T08:00:00Z,8
247,1,3,14,0,2019-07-24T08:05:00Z,8
247,1,3,14,0,2019-07-24T08:10:00Z,8
247,1,3,14,0,2019-07-24T08:15:00Z,8
247,1,3,14,0,2019-07-24T08:20:00Z,8
247,1,3,14,0,2019-07-24T08:25:00Z,8
247,1,3,14,0,2019-07-24T08:30:00Z,8
247,1,3,14,0,2019-07-24T08:35:00Z,8
247,3,3,12,0,2019-07-24T08:40:00Z,8
247,3,3,12,0,2019-07-24T08:45:00Z,8
247,3,3,12,0,2019-07-24T08:50:00Z,8
247,3,3,12,0,2019-07-24T08:55:00Z,8
247,4,3,11,0,2019-07-24T09:00:00Z,9
247,4,3,11,0,2019-07-24T09:05:00Z,9
247,4,3,11,0,2019-07-24T09:10:00Z,9
247,4,3,11,0,2019-07-24T09:15:00Z,9
247,4,3,11,0,2019-07-24T09:20:00Z,9
247,4,3,11,0,2019-07-24T09:25:00Z,9
247,4,3,11,0,2019-07-24T09:30:00Z,9
247,5,3,10,0,2019-07-24T09:35:00Z,9
247,5,3,10,0,2019-07-24T09:40:00Z,9
247,4,3,11,0,2019-07-24T09:45:00Z,9
247,5,3,10,0,2019-07-24T09:50:00Z,9
247,5,3,10,0,2019-07-24T09:55:00Z,9
247,5,3,10,0,2019-07-24T10:00:00Z,10
247,4,3,11,0,2019-07-24T10:10:00Z,10
247,3,3,12,0,2019-07-24T10:15:00Z,10
247,4,3,11,0,2019-07-24T10:20:00Z,10
247,4,3,11,0,2019-07-24T10:25:00Z,10
247,5,3,10,0,2019-07-24T10:30:00Z,10
247,5,3,10,0,2019-07-24T10:35:00Z,10
247,6,3,9,0,2019-07-24T10:40:00Z,10
247,6,3,9,0,2019-07-24T10:45:00Z,10
247,6,3,9,0,2019-07-24T10:50:00Z,10
247,7,3,8,0,2019-07-24T10:55:00Z,10
247,7,3,8,0,2019-07-24T11:00:00Z,11
247,9,3,6,0,2019-07-24T11:05:00Z,11
247,9,3,6,0,2019-07-24T11:10:00Z,11
247,8,3,7,0,2019-07-24T11:15:00Z,11
247,10,3,5,0,2019-07-24T11:20:00Z,11
247,10,3,5,0,2019-07-24T11:25:00Z,11
247,10,3,5,0,2019-07-24T11:30:00Z,11
247,10,3,5,0,2019-07-24T11:35:00Z,11
247,11,3,4,0,2019-07-24T11:40:00Z,11
247,10,3,5,0,2019-07-24T11:45:00Z,11
247,12,3,3,1,2019-07-24T11:50:00Z,11
247,12,3,3,1,2019-07-24T11:55:00Z,11
247,12,3,3,1,2019-07-24T12:00:00Z,12
247,12,3,3,1,2019-07-24T12:05:00Z,12
247,9,3,6,0,2019-07-24T12:10:00Z,12
247,10,3,5,0,2019-07-24T12:15:00Z,12
247,8,3,7,0,2019-07-24T12:20:00Z,12
247,8,3,7,0,2019-07-24T12:25:00Z,12
247,6,3,9,0,2019-07-24T12:30:00Z,12
247,6,3,9,0,2019-07-24T12:35:00Z,12
247,7,3,8,0,2019-07-24T12:40:00Z,12
247,7,3,8,0,2019-07-24T12:45:00Z,12
247,7,3,8,0,2019-07-24T12:50:00Z,12
247,7,3,8,0,2019-07-24T12:55:00Z,12
247,7,3,8,0,2019-07-24T13:00:00Z,13
247,8,3,7,0,2019-07-24T13:05:00Z,13
247,8,3,7,0,2019-07-24T13:10:00Z,13
247,7,3,8,0,2019-07-24T13:15:00Z,13
247,8,3,7,0,2019-07-24T14:25:00Z,14
247,8,3,7,0,2019-07-24T14:30:00Z,14
247,7,3,8,0,2019-07-24T14:35:00Z,14
247,6,3,9,0,2019-07-24T14:40:00Z,14
247,5,3,10,0,2019-07-24T14:45:00Z,14
247,4,3,11,0,2019-07-24T14:50:00Z,14
247,4,3,11,0,2019-07-24T14:55:00Z,14
247,3,3,12,0,2019-07-24T15:00:00Z,15
247,2,3,13,0,2019-07-24T15:05:00Z,15
247,2,3,13,0,2019-07-24T15:10:00Z,15
247,2,3,13,0,2019-07-24T15:15:00Z,15
247,1,3,14,0,2019-07-24T15:20:00Z,15
247,2,3,13,0,2019-07-24T15:25:00Z,15
247,4,1,13,0,2019-07-24T15:30:00Z,15
247,5,0,13,0,2019-07-24T15:35:00Z,15
247,4,0,14,0,2019-07-24T15:40:00Z,15
247,3,0,15,0,2019-07-24T15:45:00Z,15
247,3,0,15,0,2019-07-24T15:50:00Z,15
247,0,0,18,0,2019-07-24T15:55:00Z,15
247,0,0,18,0,2019-07-24T16:00:00Z,16
247,0,0,18,0,2019-07-24T16:05:00Z,16
247,0,0,18,0,2019-07-24T16:10:00Z,16
247,0,0,18,0,2019-07-24T16:15:00Z,16
247,0,0,18,0,2019-07-24T16:20:00Z,16
247,0,0,18,0,2019-07-24T16:25:00Z,16
247,0,0,18,0,2019-07-24T16:30:00Z,16
247,0,0,18,0,2019-07-24T16:35:00Z,16
247,0,0,18,0,2019-07-24T16:40:00Z,16
247,0,0,18,0,2019-07-24T16:45:00Z,16
247,0,0,18,0,2019-07-24T16:50:00Z,16
247,0,0,18,0,2019-07-24T16:55:00Z,16
247,0,0,18,0,2019-07-24T17:00:00Z,17
247,0,0,18,0,2019-07-24T17:05:00Z,17
247,0,0,18,0,2019-07-24T17:10:00Z,17
